kept,"[107, 'allswell', 'asyoulikeit', 'comedy_errors', 'cymbeline', 'measure', 'merry_wives', 'merchant', 'much_ado', 'pericles', 'taming_shrew', 'tempest', 'troilus_cressida', 'twelfth_night', 'two_gentlemen', '1henryiv', '2henryiv', 'henryv', '1henryvi', '2henryvi', '3henryvi', 'henryviii', 'john', 'richardii', 'richardiii', 'cleopatra', 'coriolanus', 'hamlet', 'lear', 'othello', 'romeo_juliet', 'timon', 'titus', 'LoversComplaint', 'RapeOfLucrece', 'VenusAndAdonis', 'sonnetIX', 'sonnetCV', 'sonnetCXLVII']"
kerely,"[1, 'allswell']"
kernel,"[4, 'allswell', 'troilus_cressida', 'winters_tale']"
key,"[29, 'allswell', 'comedy_errors', 'cymbeline', 'lll', 'measure', 'merry_wives', 'merchant', 'midsummer', 'much_ado', 'tempest', 'troilus_cressida', 'two_gentlemen', 'henryv', 'richardii', 'hamlet', 'lear', 'macbeth', 'othello', 'sonnetLII']"
kick,"[3, 'allswell', 'comedy_errors', 'hamlet']"
kickywicky,"[1, 'allswell']"
kill,"[219, 'allswell', 'asyoulikeit', 'comedy_errors', 'cymbeline', 'lll', 'measure', 'merry_wives', 'merchant', 'midsummer', 'much_ado', 'pericles', 'taming_shrew', 'tempest', 'troilus_cressida', 'twelfth_night', 'two_gentlemen', 'winters_tale', '1henryiv', '2henryiv', 'henryv', '1henryvi', '2henryvi', '3henryvi', 'henryviii', 'john', 'richardii', 'richardiii', 'cleopatra', 'coriolanus', 'hamlet', 'julius_caesar', 'lear', 'macbeth', 'othello', 'romeo_juliet', 'timon', 'titus', 'RapeOfLucrece', 'VenusAndAdonis', 'sonnetXL', 'sonnetLVI', 'sonnetCXXVI', 'sonnetCXXXV', 'sonnetCXXXIX']"
killed,"[40, 'allswell', 'asyoulikeit', 'comedy_errors', 'lll', 'measure', 'merry_wives', 'merchant', 'midsummer', 'much_ado', 'tempest', 'two_gentlemen', '1henryiv', '2henryiv', 'henryv', '2henryvi', '3henryvi', 'richardiii', 'coriolanus', 'hamlet', 'timon', 'titus']"
kin,"[35, 'allswell', 'cymbeline', 'measure', 'merchant', 'troilus_cressida', 'twelfth_night', 'winters_tale', '2henryiv', 'henryv', '3henryvi', 'john', 'richardii', 'richardiii', 'coriolanus', 'hamlet', 'lear', 'othello', 'romeo_juliet', 'timon']"
kind,"[294, 'allswell', 'asyoulikeit', 'comedy_errors', 'cymbeline', 'lll', 'measure', 'merry_wives', 'merchant', 'midsummer', 'much_ado', 'pericles', 'taming_shrew', 'tempest', 'troilus_cressida', 'twelfth_night', 'two_gentlemen', 'winters_tale', '1henryiv', '2henryiv', 'henryv', '1henryvi', '2henryvi', '3henryvi', 'henryviii', 'john', 'richardii', 'richardiii', 'cleopatra', 'coriolanus', 'hamlet', 'julius_caesar', 'lear', 'macbeth', 'othello', 'romeo_juliet', 'timon', 'titus', 'LoversComplaint', 'RapeOfLucrece', 'VenusAndAdonis', 'elegy', 'sonnetX', 'sonnetLXIX', 'sonnetXCV', 'sonnetCV', 'sonnetCXVIII', 'sonnetCXXXIV', 'sonnetCXLIII']"
kindly,"[37, 'allswell', 'asyoulikeit', 'cymbeline', 'measure', 'much_ado', 'pericles', 'taming_shrew', 'troilus_cressida', 'twelfth_night', 'two_gentlemen', '2henryiv', 'henryv', '1henryvi', '2henryvi', 'richardiii', 'cleopatra', 'coriolanus', 'lear', 'macbeth', 'romeo_juliet', 'timon', 'titus', 'RapeOfLucrece']"
king,"[2974, 'allswell', 'asyoulikeit', 'cymbeline', 'lll', 'measure', 'merry_wives', 'merchant', 'midsummer', 'much_ado', 'pericles', 'taming_shrew', 'tempest', 'troilus_cressida', 'twelfth_night', 'two_gentlemen', 'winters_tale', '1henryiv', '2henryiv', 'henryv', '1henryvi', '2henryvi', '3henryvi', 'henryviii', 'john', 'richardii', 'richardiii', 'cleopatra', 'coriolanus', 'hamlet', 'julius_caesar', 'lear', 'macbeth', 'othello', 'romeo_juliet', 'titus', 'RapeOfLucrece', 'VenusAndAdonis', 'sonnetLXIII', 'sonnetLXXXVII']"
kingly,"[27, 'allswell', 'lll', 'pericles', 'troilus_cressida', 'winters_tale', '2henryiv', 'henryv', '1henryvi', '2henryvi', '3henryvi', 'henryviii', 'john', 'richardii', 'richardiii', 'cleopatra', 'hamlet', 'julius_caesar', 'sonnetCXIV']"
kings,"[289, 'allswell', 'cymbeline', 'lll', 'measure', 'merry_wives', 'merchant', 'pericles', 'tempest', 'troilus_cressida', 'winters_tale', '1henryiv', '2henryiv', 'henryv', '1henryvi', '2henryvi', '3henryvi', 'henryviii', 'john', 'richardii', 'richardiii', 'cleopatra', 'coriolanus', 'hamlet', 'macbeth', 'romeo_juliet', 'titus', 'RapeOfLucrece', 'VenusAndAdonis', 'sonnetXXIX', 'sonnetCXV']"
kinsman,"[46, 'allswell', 'asyoulikeit', 'comedy_errors', 'cymbeline', 'measure', 'merry_wives', 'merchant', 'midsummer', 'much_ado', 'twelfth_night', 'winters_tale', '1henryiv', 'henryv', '1henryvi', '2henryvi', '3henryvi', 'john', 'richardii', 'richardiii', 'macbeth', 'romeo_juliet', 'RapeOfLucrece']"
kinsmen,"[18, 'allswell', 'cymbeline', '1henryvi', 'henryviii', 'richardii', 'macbeth', 'othello', 'romeo_juliet', 'titus', 'RapeOfLucrece']"
kiss,"[210, 'allswell', 'asyoulikeit', 'cymbeline', 'lll', 'merchant', 'midsummer', 'much_ado', 'pericles', 'taming_shrew', 'tempest', 'troilus_cressida', 'twelfth_night', 'two_gentlemen', 'winters_tale', '1henryiv', '2henryiv', 'henryv', '1henryvi', '2henryvi', '3henryvi', 'henryviii', 'john', 'richardii', 'richardiii', 'cleopatra', 'coriolanus', 'julius_caesar', 'lear', 'macbeth', 'othello', 'romeo_juliet', 'timon', 'titus', 'RapeOfLucrece', 'VenusAndAdonis', 'sonnetCXXVIII', 'sonnetCXLIII']"
kisses,"[43, 'allswell', 'asyoulikeit', 'lll', 'measure', 'merry_wives', 'taming_shrew', 'troilus_cressida', 'twelfth_night', 'winters_tale', '1henryiv', 'henryv', '1henryvi', '2henryvi', 'henryviii', 'cleopatra', 'coriolanus', 'hamlet', 'othello', 'romeo_juliet', 'titus', 'VenusAndAdonis']"
knave,"[168, 'allswell', 'asyoulikeit', 'comedy_errors', 'cymbeline', 'lll', 'measure', 'merry_wives', 'merchant', 'much_ado', 'pericles', 'taming_shrew', 'tempest', 'troilus_cressida', 'twelfth_night', 'two_gentlemen', '1henryiv', '2henryiv', 'henryv', '2henryvi', 'john', 'richardii', 'richardiii', 'cleopatra', 'coriolanus', 'hamlet', 'julius_caesar', 'lear', 'othello', 'romeo_juliet', 'timon']"
knaveries,"[4, 'allswell', 'merry_wives', 'midsummer', 'henryv']"
knaves,"[52, 'allswell', 'comedy_errors', 'cymbeline', 'measure', 'merry_wives', 'much_ado', 'taming_shrew', 'tempest', 'troilus_cressida', 'twelfth_night', '1henryiv', '2henryiv', '2henryvi', 'henryviii', 'cleopatra', 'coriolanus', 'hamlet', 'lear', 'othello', 'romeo_juliet', 'timon']"
knee,"[63, 'allswell', 'cymbeline', 'lll', 'measure', 'merry_wives', '1henryiv', '2henryiv', 'henryv', '1henryvi', '2henryvi', '3henryvi', 'john', 'richardii', 'richardiii', 'cleopatra', 'coriolanus', 'hamlet', 'julius_caesar', 'lear', 'othello', 'timon', 'titus', 'RapeOfLucrece']"
kneel,"[64, 'allswell', 'comedy_errors', 'cymbeline', 'measure', 'pericles', 'taming_shrew', 'tempest', 'winters_tale', '2henryiv', '1henryvi', '2henryvi', '3henryvi', 'henryviii', 'john', 'richardii', 'cleopatra', 'coriolanus', 'julius_caesar', 'lear', 'othello', 'titus', 'RapeOfLucrece']"
kneeld,"[10, 'allswell', 'measure', 'tempest', '2henryvi', 'henryviii', 'richardiii', 'cleopatra', 'coriolanus']"
kneeling,"[21, 'allswell', 'cymbeline', 'measure', 'pericles', 'taming_shrew', 'henryv', '2henryvi', 'henryviii', 'john', 'richardii', 'julius_caesar', 'lear', 'titus']"
knell,"[12, 'allswell', 'merchant', 'tempest', 'winters_tale', 'henryviii', 'coriolanus', 'macbeth', 'timon', 'RapeOfLucrece']"
knew,"[160, 'allswell', 'asyoulikeit', 'comedy_errors', 'cymbeline', 'lll', 'measure', 'merry_wives', 'merchant', 'midsummer', 'much_ado', 'pericles', 'taming_shrew', 'tempest', 'troilus_cressida', 'twelfth_night', 'two_gentlemen', 'winters_tale', '1henryiv', '2henryiv', 'henryv', '2henryvi', '3henryvi', 'henryviii', 'john', 'richardiii', 'cleopatra', 'coriolanus', 'hamlet', 'julius_caesar', 'othello', 'romeo_juliet', 'timon', 'titus', 'LoversComplaint', 'RapeOfLucrece', 'VenusAndAdonis', 'elegy', 'sonnetCXV']"
knight,"[150, 'allswell', 'asyoulikeit', 'cymbeline', 'lll', 'merry_wives', 'midsummer', 'much_ado', 'pericles', 'troilus_cressida', 'twelfth_night', 'two_gentlemen', '1henryiv', '2henryiv', 'henryv', '1henryvi', '2henryvi', '3henryvi', 'john', 'richardii', 'hamlet', 'lear', 'romeo_juliet', 'timon']"
knock,"[68, 'allswell', 'comedy_errors', 'cymbeline', 'measure', 'merry_wives', 'taming_shrew', 'tempest', 'troilus_cressida', 'winters_tale', '2henryiv', 'henryv', '1henryvi', '2henryvi', '3henryvi', 'henryviii', 'coriolanus', 'hamlet', 'macbeth', 'othello', 'romeo_juliet', 'timon', 'titus']"
knocked,"[5, 'allswell', 'troilus_cressida', 'two_gentlemen', 'hamlet']"
knot,"[28, 'allswell', 'cymbeline', 'merry_wives', 'pericles', 'tempest', 'troilus_cressida', 'twelfth_night', '1henryiv', 'henryv', '1henryvi', '3henryvi', 'john', 'richardiii', 'cleopatra', 'coriolanus', 'julius_caesar', 'othello', 'romeo_juliet', 'timon', 'titus', 'LoversComplaint']"
know,"[1710, 'allswell', 'asyoulikeit', 'comedy_errors', 'cymbeline', 'lll', 'measure', 'merry_wives', 'merchant', 'midsummer', 'much_ado', 'pericles', 'taming_shrew', 'tempest', 'troilus_cressida', 'twelfth_night', 'two_gentlemen', 'winters_tale', '1henryiv', '2henryiv', 'henryv', '1henryvi', '2henryvi', '3henryvi', 'henryviii', 'john', 'richardii', 'richardiii', 'cleopatra', 'coriolanus', 'hamlet', 'julius_caesar', 'lear', 'macbeth', 'othello', 'romeo_juliet', 'timon', 'titus', 'LoversComplaint', 'RapeOfLucrece', 'VenusAndAdonis', 'elegy', 'sonnetXIII', 'sonnetXXIV', 'sonnetL', 'sonnetLI', 'sonnetLIII', 'sonnetLXXVI', 'sonnetLXXVII', 'sonnetXCII', 'sonnetXCIII', 'sonnetCXII', 'sonnetCXXX', 'sonnetCXXXVII', 'sonnetCXXXVIII', 'sonnetCXL', 'sonnetCXLIV', 'sonnetCXLIX', 'sonnetCLI']"
knowest,"[21, 'allswell', 'lll', 'measure', 'much_ado', 'taming_shrew', 'troilus_cressida', 'two_gentlemen', '1henryiv', '2henryiv', 'henryv', 'coriolanus', 'hamlet', 'lear', 'timon']"
knowing,"[52, 'allswell', 'asyoulikeit', 'comedy_errors', 'cymbeline', 'lll', 'merry_wives', 'merchant', 'midsummer', 'much_ado', 'pericles', 'taming_shrew', 'tempest', 'two_gentlemen', 'winters_tale', '1henryiv', '2henryvi', '3henryvi', 'henryviii', 'john', 'cleopatra', 'coriolanus', 'hamlet', 'lear', 'othello', 'timon', 'titus', 'RapeOfLucrece', 'elegy', 'sonnetLXXX', 'sonnetLXXXVII', 'sonnetLXXXIX', 'sonnetCXXXII']"
knowingly,"[2, 'allswell', 'cymbeline']"
knowledge,"[84, 'allswell', 'asyoulikeit', 'comedy_errors', 'cymbeline', 'lll', 'measure', 'merry_wives', 'merchant', 'pericles', 'taming_shrew', 'tempest', 'troilus_cressida', 'twelfth_night', 'winters_tale', '2henryiv', 'henryv', '1henryvi', '2henryvi', 'henryviii', 'john', 'richardii', 'richardiii', 'cleopatra', 'coriolanus', 'hamlet', 'lear', 'macbeth', 'othello', 'elegy', 'sonnetXIV', 'sonnetXLIX', 'sonnetLXXXII']"
known,"[196, 'allswell', 'asyoulikeit', 'comedy_errors', 'cymbeline', 'lll', 'measure', 'merry_wives', 'merchant', 'midsummer', 'much_ado', 'pericles', 'taming_shrew', 'tempest', 'troilus_cressida', 'twelfth_night', 'two_gentlemen', 'winters_tale', '1henryiv', '2henryiv', 'henryv', '1henryvi', '2henryvi', '3henryvi', 'henryviii', 'john', 'richardii', 'richardiii', 'cleopatra', 'coriolanus', 'hamlet', 'julius_caesar', 'lear', 'macbeth', 'othello', 'romeo_juliet', 'timon', 'titus', 'RapeOfLucrece', 'elegy', 'sonnetXL']"
knows,"[218, 'allswell', 'asyoulikeit', 'comedy_errors', 'cymbeline', 'lll', 'measure', 'merry_wives', 'merchant', 'midsummer', 'much_ado', 'pericles', 'taming_shrew', 'troilus_cressida', 'twelfth_night', 'two_gentlemen', 'winters_tale', '1henryiv', '2henryiv', 'henryv', '1henryvi', '2henryvi', '3henryvi', 'henryviii', 'john', 'richardii', 'richardiii', 'cleopatra', 'coriolanus', 'hamlet', 'julius_caesar', 'lear', 'macbeth', 'othello', 'romeo_juliet', 'timon', 'titus', 'RapeOfLucrece', 'VenusAndAdonis', 'sonnetXVII', 'sonnetXL', 'sonnetCXIV', 'sonnetCXXV', 'sonnetCXXIX', 'sonnetCXXXVI', 'sonnetCXXXVII', 'sonnetCXXXVIII', 'sonnetCXXXIX', 'sonnetCLI']"
knowst,"[79, 'allswell', 'asyoulikeit', 'comedy_errors', 'cymbeline', 'merchant', 'pericles', 'taming_shrew', 'tempest', 'twelfth_night', 'two_gentlemen', 'winters_tale', 'henryv', '1henryvi', '2henryvi', 'henryviii', 'john', 'richardii', 'richardiii', 'cleopatra', 'coriolanus', 'hamlet', 'julius_caesar', 'lear', 'macbeth', 'othello', 'romeo_juliet', 'timon', 'titus', 'VenusAndAdonis', 'sonnetXLII', 'sonnetLXXXVII', 'sonnetCXXXI', 'sonnetCLII']"
knowt,"[19, 'allswell', 'cymbeline', 'winters_tale', 'cleopatra', 'coriolanus', 'hamlet', 'lear', 'macbeth', 'othello']"
labour,"[95, 'allswell', 'asyoulikeit', 'comedy_errors', 'cymbeline', 'measure', 'merry_wives', 'merchant', 'midsummer', 'much_ado', 'pericles', 'taming_shrew', 'tempest', 'troilus_cressida', 'twelfth_night', 'two_gentlemen', 'winters_tale', '1henryiv', '2henryiv', 'henryv', '2henryvi', '3henryvi', 'henryviii', 'john', 'richardii', 'richardiii', 'cleopatra', 'coriolanus', 'hamlet', 'lear', 'macbeth', 'othello', 'romeo_juliet', 'timon', 'LoversComplaint', 'RapeOfLucrece', 'VenusAndAdonis']"
labourers,"[1, 'allswell']"
labouring,"[17, 'allswell', 'lll', 'measure', 'troilus_cressida', '1henryiv', '2henryvi', 'cleopatra', 'julius_caesar', 'lear', 'othello', 'timon', 'LoversComplaint', 'RapeOfLucrece', 'sonnetLIX']"
labours,"[26, 'allswell', 'lll', 'much_ado', 'pericles', 'tempest', '2henryvi', '3henryvi', 'richardii', 'coriolanus', 'lear', 'macbeth', 'othello', 'VenusAndAdonis']"
lack,"[101, 'allswell', 'asyoulikeit', 'cymbeline', 'lll', 'measure', 'merry_wives', 'merchant', 'midsummer', 'much_ado', 'taming_shrew', 'tempest', 'troilus_cressida', 'twelfth_night', 'winters_tale', '1henryiv', '2henryiv', 'henryv', 'henryviii', 'john', 'cleopatra', 'coriolanus', 'hamlet', 'julius_caesar', 'lear', 'macbeth', 'othello', 'timon', 'VenusAndAdonis', 'sonnetXXX', 'sonnetCVI', 'sonnetCXXVII', 'sonnetCXXXII']"
lackd,"[16, 'allswell', 'lll', 'much_ado', 'troilus_cressida', 'winters_tale', '2henryvi', 'cleopatra', 'coriolanus', 'hamlet', 'othello', 'LoversComplaint', 'sonnetLII', 'sonnetLXXXVI']"
lackey,"[8, 'allswell', 'asyoulikeit', 'taming_shrew', 'henryv', 'richardiii', 'RapeOfLucrece']"
lacks,"[16, 'allswell', 'asyoulikeit', 'measure', 'pericles', 'troilus_cressida', 'twelfth_night', 'winters_tale', 'hamlet', 'julius_caesar', 'lear', 'othello', 'romeo_juliet', 'timon', 'titus']"
lady,"[950, 'allswell', 'asyoulikeit', 'comedy_errors', 'cymbeline', 'lll', 'measure', 'merry_wives', 'merchant', 'midsummer', 'much_ado', 'pericles', 'taming_shrew', 'tempest', 'troilus_cressida', 'twelfth_night', 'two_gentlemen', 'winters_tale', '1henryiv', '2henryiv', 'henryv', '1henryvi', '2henryvi', '3henryvi', 'henryviii', 'john', 'richardii', 'richardiii', 'cleopatra', 'coriolanus', 'hamlet', 'julius_caesar', 'lear', 'macbeth', 'othello', 'romeo_juliet', 'timon', 'titus', 'RapeOfLucrece', 'VenusAndAdonis']"
ladys,"[61, 'allswell', 'asyoulikeit', 'cymbeline', 'lll', 'midsummer', 'much_ado', 'twelfth_night', 'two_gentlemen', 'winters_tale', '1henryiv', 'henryv', '1henryvi', '3henryvi', 'henryviii', 'john', 'richardiii', 'coriolanus', 'hamlet', 'lear', 'othello', 'romeo_juliet', 'RapeOfLucrece']"
ladyship,"[38, 'allswell', 'lll', 'merchant', 'much_ado', 'twelfth_night', 'two_gentlemen', 'winters_tale', '1henryvi', '2henryvi', 'henryviii', 'john', 'coriolanus', 'hamlet', 'othello', 'romeo_juliet', 'titus']"
ladyships,"[7, 'allswell', 'asyoulikeit', 'lll', 'twelfth_night', 'two_gentlemen']"
lafeu,"[116, 'allswell']"
laid,"[97, 'allswell', 'asyoulikeit', 'comedy_errors', 'cymbeline', 'merry_wives', 'merchant', 'midsummer', 'taming_shrew', 'twelfth_night', 'winters_tale', '1henryiv', '2henryiv', 'henryv', '1henryvi', '2henryvi', '3henryvi', 'henryviii', 'john', 'richardii', 'richardiii', 'cleopatra', 'coriolanus', 'hamlet', 'lear', 'macbeth', 'othello', 'romeo_juliet', 'timon', 'titus', 'LoversComplaint', 'RapeOfLucrece', 'sonnetCXXV', 'sonnetCXXIX', 'sonnetCLIII', 'sonnetCLIV']"
lamentation,"[9, 'allswell', 'lll', 'measure', 'pericles', 'henryv', 'richardiii', 'coriolanus', 'romeo_juliet']"
lamp,"[10, 'allswell', 'comedy_errors', '1henryiv', '3henryvi', 'richardii', 'cleopatra', 'macbeth', 'romeo_juliet', 'VenusAndAdonis']"
land,"[210, 'allswell', 'asyoulikeit', 'comedy_errors', 'cymbeline', 'lll', 'midsummer', 'pericles', 'taming_shrew', 'tempest', 'troilus_cressida', 'winters_tale', '1henryiv', '2henryiv', 'henryv', '2henryvi', '3henryvi', 'henryviii', 'john', 'richardii', 'richardiii', 'cleopatra', 'coriolanus', 'hamlet', 'julius_caesar', 'lear', 'macbeth', 'othello', 'timon', 'titus', 'RapeOfLucrece', 'VenusAndAdonis', 'sonnetXLIV']"
language,"[39, 'allswell', 'cymbeline', 'lll', 'measure', 'much_ado', 'pericles', 'tempest', 'troilus_cressida', 'winters_tale', '1henryiv', '2henryiv', 'henryv', '2henryvi', 'henryviii', 'richardii', 'coriolanus', 'romeo_juliet', 'timon', 'VenusAndAdonis', 'elegy']"
languages,"[4, 'allswell', 'lll', 'taming_shrew', 'twelfth_night']"
languishes,"[2, 'allswell', 'othello']"
languishings,"[1, 'allswell']"
lapse,"[3, 'allswell', 'cymbeline', 'elegy']"
lark,"[25, 'allswell', 'cymbeline', 'merchant', 'midsummer', 'taming_shrew', 'troilus_cressida', 'winters_tale', 'henryv', 'henryviii', 'richardiii', 'lear', 'romeo_juliet', 'titus', 'VenusAndAdonis', 'sonnetXXIX']"
lascivious,"[15, 'allswell', 'merry_wives', 'two_gentlemen', '1henryvi', '3henryvi', 'richardii', 'richardiii', 'cleopatra', 'othello', 'timon', 'titus', 'sonnetXL', 'sonnetXCV']"
lass,"[7, 'allswell', 'asyoulikeit', 'lll', 'tempest', 'winters_tale', 'cleopatra']"
last,"[300, 'allswell', 'asyoulikeit', 'comedy_errors', 'cymbeline', 'lll', 'measure', 'merry_wives', 'merchant', 'midsummer', 'much_ado', 'pericles', 'taming_shrew', 'tempest', 'troilus_cressida', 'twelfth_night', 'two_gentlemen', 'winters_tale', '1henryiv', '2henryiv', 'henryv', '1henryvi', '2henryvi', '3henryvi', 'henryviii', 'john', 'richardii', 'richardiii', 'cleopatra', 'coriolanus', 'hamlet', 'julius_caesar', 'lear', 'macbeth', 'othello', 'romeo_juliet', 'timon', 'titus', 'LoversComplaint', 'RapeOfLucrece', 'VenusAndAdonis', 'elegy', 'sonnetLXVII', 'sonnetXC']"
lasted,"[2, 'allswell', '3henryvi']"
late,"[201, 'allswell', 'asyoulikeit', 'comedy_errors', 'cymbeline', 'lll', 'measure', 'merry_wives', 'merchant', 'midsummer', 'much_ado', 'pericles', 'taming_shrew', 'tempest', 'troilus_cressida', 'twelfth_night', 'two_gentlemen', 'winters_tale', '2henryiv', 'henryv', '1henryvi', '2henryvi', '3henryvi', 'henryviii', 'john', 'richardii', 'richardiii', 'cleopatra', 'coriolanus', 'hamlet', 'julius_caesar', 'lear', 'macbeth', 'othello', 'romeo_juliet', 'timon', 'titus', 'LoversComplaint', 'RapeOfLucrece', 'VenusAndAdonis', 'sonnetLXXIII']"
lately,"[32, 'allswell', 'asyoulikeit', 'comedy_errors', 'cymbeline', 'merry_wives', 'merchant', 'pericles', 'tempest', 'twelfth_night', '1henryiv', '2henryiv', 'henryv', '3henryvi', 'henryviii', 'john', 'richardii', 'richardiii', 'coriolanus', 'lear', 'othello', 'romeo_juliet', 'timon', 'titus']"
latter,"[18, 'allswell', 'lll', 'merry_wives', 'merchant', 'midsummer', 'pericles', 'tempest', '1henryiv', 'henryv', '1henryvi', '3henryvi', 'cleopatra', 'timon']"
lattice,"[3, 'allswell', '2henryiv', 'LoversComplaint']"
laugh,"[88, 'allswell', 'asyoulikeit', 'comedy_errors', 'cymbeline', 'lll', 'measure', 'merry_wives', 'merchant', 'midsummer', 'much_ado', 'pericles', 'taming_shrew', 'tempest', 'troilus_cressida', 'twelfth_night', 'winters_tale', '1henryiv', '2henryiv', 'henryv', '1henryvi', '2henryvi', 'henryviii', 'richardii', 'richardiii', 'cleopatra', 'coriolanus', 'hamlet', 'julius_caesar', 'lear', 'macbeth', 'othello', 'romeo_juliet', 'timon', 'titus', 'LoversComplaint', 'RapeOfLucrece']"
laughd,"[18, 'allswell', 'cymbeline', 'lll', 'midsummer', '3henryvi', 'henryviii', 'cleopatra', 'coriolanus', 'julius_caesar', 'titus', 'VenusAndAdonis', 'sonnetXCVIII']"
laughter,"[28, 'allswell', 'cymbeline', 'lll', 'merchant', 'midsummer', 'taming_shrew', 'tempest', 'twelfth_night', 'winters_tale', '1henryiv', '2henryiv', 'john', 'coriolanus', 'julius_caesar', 'lear', 'othello', 'timon', 'titus']"
lavache,"[1, 'allswell']"
law,"[202, 'allswell', 'comedy_errors', 'cymbeline', 'lll', 'measure', 'merchant', 'midsummer', 'much_ado', 'pericles', 'taming_shrew', 'troilus_cressida', 'twelfth_night', 'two_gentlemen', 'winters_tale', '1henryiv', '2henryiv', 'henryv', '1henryvi', '2henryvi', '3henryvi', 'henryviii', 'john', 'richardii', 'richardiii', 'cleopatra', 'coriolanus', 'hamlet', 'julius_caesar', 'lear', 'othello', 'romeo_juliet', 'timon', 'titus', 'LoversComplaint', 'RapeOfLucrece', 'VenusAndAdonis', 'elegy']"
lawful,"[66, 'allswell', 'asyoulikeit', 'cymbeline', 'lll', 'measure', 'merry_wives', 'merchant', 'pericles', 'taming_shrew', 'troilus_cressida', 'winters_tale', 'henryv', '1henryvi', '2henryvi', '3henryvi', 'henryviii', 'john', 'richardii', 'richardiii', 'cleopatra', 'coriolanus', 'hamlet', 'julius_caesar', 'lear', 'othello', 'titus', 'RapeOfLucrece', 'sonnetXXXV', 'sonnetXLIX', 'sonnetCXLII']"
lawfully,"[3, 'allswell', 'merchant', 'pericles']"
lay,"[294, 'allswell', 'asyoulikeit', 'comedy_errors', 'cymbeline', 'lll', 'measure', 'merry_wives', 'merchant', 'midsummer', 'much_ado', 'pericles', 'taming_shrew', 'tempest', 'troilus_cressida', 'twelfth_night', 'two_gentlemen', 'winters_tale', '1henryiv', '2henryiv', 'henryv', '1henryvi', '2henryvi', '3henryvi', 'henryviii', 'john', 'richardii', 'richardiii', 'cleopatra', 'coriolanus', 'hamlet', 'julius_caesar', 'lear', 'macbeth', 'othello', 'romeo_juliet', 'timon', 'titus', 'RapeOfLucrece', 'VenusAndAdonis', 'elegy', 'sonnetXLII', 'sonnetCI']"
lays,"[27, 'allswell', 'asyoulikeit', 'comedy_errors', 'merry_wives', 'merchant', 'pericles', 'tempest', 'troilus_cressida', 'winters_tale', '2henryvi', '3henryvi', 'henryviii', 'john', 'richardiii', 'hamlet', 'macbeth', 'timon', 'RapeOfLucrece', 'elegy', 'sonnetXCVIII', 'sonnetC', 'sonnetCII', 'sonnetCXXXIX']"
le,"[51, 'allswell', 'asyoulikeit', 'merry_wives', 'merchant', 'henryv', '3henryvi', 'john', 'richardii']"
lead,"[147, 'allswell', 'asyoulikeit', 'comedy_errors', 'cymbeline', 'lll', 'measure', 'merry_wives', 'merchant', 'midsummer', 'much_ado', 'taming_shrew', 'tempest', 'troilus_cressida', 'twelfth_night', 'winters_tale', '1henryiv', '2henryiv', '1henryvi', '2henryvi', '3henryvi', 'henryviii', 'john', 'richardii', 'richardiii', 'cleopatra', 'coriolanus', 'hamlet', 'julius_caesar', 'lear', 'macbeth', 'othello', 'romeo_juliet', 'titus', 'VenusAndAdonis', 'sonnetXLI', 'sonnetXCVI']"
